Code,Scheme NAV Name,mf,tp
138287,PGIM India Insta Cash Fund - Monthly Dividend,58.0,1.0
138288,PGIM India Insta Cash Fund -Growth,58.0,1.0
138289,PGIM India Insta Cash Fund - Weekly Dividend,58.0,1.0
138285,PGIM India Insta Cash Fund-Daily Dividend,58.0,1.0
138307,PGIM India Large Cap Fund - Dividend,58.0,1.0
138308,PGIM India Large Cap Fund - Growth,58.0,1.0
138312,PGIM India Large Cap Fund - Direct Plan - Growth,58.0,1.0
138313,PGIM India Large Cap Fund - Direct Plan - Dividend,58.0,1.0
138315,PGIM India Premier Bond Fund - Quarterly Dividend,58.0,1.0
138316,PGIM India Premier Bond Fund - Monthly Dividend,58.0,1.0
138317,PGIM India Premier Bond Fund - Annual Dividend,58.0,1.0
138318,PGIM India Premier Bond Fund - Growth,58.0,1.0
138332,PGIM India Premier Bond Fund - Direct Plan - Quarterly Dividend,58.0,1.0
138329,PGIM India Premier Bond Fund - Direct Plan - Annual Dividend,58.0,1.0
138330,PGIM India Premier Bond Fund - Direct Plan - Growth,58.0,1.0
138331,PGIM India Premier Bond Fund - Direct Plan - Monthly Dividend,58.0,1.0
138323,PGIM India Premier Bond Fund - Premium Plus Plan - Growth,58.0,1.0
138337,PGIM India Ultra Short Term Fund - Regular Plan - Growth,58.0,1.0
138339,PGIM India Ultra Short Term Fund - Regular Plan - Weekly Dividend,58.0,1.0
138341,PGIM India Ultra Short Term Fund - Weekly Dividend,58.0,1.0
138342,PGIM India Ultra Short Term Fund - Daily Dividend,58.0,1.0
138361,PGIM India Ultra Short Term Fund - Direct Plan - Daily Dividend,58.0,1.0
138362,PGIM India Ultra Short Term Fund - Direct Plan - Weekly Dividend,58.0,1.0
138358,PGIM India Ultra Short Term Fund - Direct Plan - Growth,58.0,1.0
138359,PGIM India Ultra Short Term Fund - Direct Plan - Monthly Dividend,58.0,1.0
138343,PGIM India Ultra Short Term Fund - Growth,58.0,1.0
138344,PGIM India Ultra Short Term Fund - Monthly Dividend,58.0,1.0
138369,PGIM India Equity Savings Fund - Monthly Dividend option,58.0,1.0
138370,PGIM India Equity Savings Fund - Quarterly  Dividend,58.0,1.0
138371,PGIM India Equity Savings Fund - Annual Dividend option,58.0,1.0
138372,PGIM India Equity Savings Fund - Growth Option,58.0,1.0
142426,PGIM India Equity Savings Fund - Regular Plan - Regular Dividend Option,58.0,1.0
142427,PGIM India Equity Savings Fund - Direct Plan - Half yearly Dividend option,58.0,1.0
142428,PGIM India Equity Savings Fund - Direct Plan - Regular Dividend Option,58.0,1.0
138375,PGIM India Equity Savings Fund - Direct Plan - Annual Dividend,58.0,1.0
138376,PGIM India Equity Savings Fund - Direct Plan - Growth,58.0,1.0
138377,PGIM India Equity Savings Fund - Direct Plan - Monthly Dividend,58.0,1.0
138378,PGIM India Equity Savings Fund - Direct Plan - Quarterly Dividend,58.0,1.0
138381,PGIM India Hybrid Equity Fund - Dividend Option,58.0,1.0
138382,PGIM India Hybrid Equity Fund - Growth Option,58.0,1.0
142421,PGIM India Hybrid Equity Fund - Regular Plan - Annual Dividend Option,58.0,1.0
142422,PGIM India Hybrid Equity Fund - Direct Plan - Annual Dividend Option,58.0,1.0
139822,PGIM India Hybrid Equity Fund-Quarterly Dividend Option,58.0,1.0
139823,PGIM India Hybrid Equity Fund-Direct Plan-Quarterly Divdend Option,58.0,1.0
138386,PGIM India Hybrid Equity Fund - Direct Plan - Growth,58.0,1.0
138387,PGIM India Hybrid Equity Fund - Direct Plan - Dividend,58.0,1.0
139820,PGIM India Hybrid Equity Fund-Direct Plan-Monthly Dividend Option,58.0,1.0
139821,PGIM India Hybrid Equity Fund-Monthly Dividend Option,58.0,1.0
138423,PGIM India Low Duration Fund - GR,58.0,1.0
138424,PGIM India Low Duration Fund- MONTHLY DIV,58.0,1.0
138425,PGIM India Low Duration Fund- WEEKLY DIV,58.0,1.0
138427,PGIM India Low Duration Fund INSTITUTIONAL -GR,58.0,1.0
138441,PGIM India Low Duration Fund - Direct Plan - Daily Dividend,58.0,1.0
138443,PGIM India Low Duration Fund - Direct Plan - Growth,58.0,1.0
138446,PGIM India Low Duration Fund - Direct Plan - Weekly Dividend,58.0,1.0
138439,PGIM India Low Duration Fund - Direct Plan - Monthly Dividend,58.0,1.0
138429,PGIM India Low Duration Fund INSTITUTIONAL - MONTHLY DIV,58.0,1.0
138430,PGIM India Low Duration Fund - DAILY DIV,58.0,1.0
138431,PGIM India Low Duration Fund INSTITUTIONAL -Weekly,58.0,1.0
138432,PGIM India Low Duration Fund INSTITUTIONAL-Daily,58.0,1.0
138453,PGIM India Emerging Markets Equity Fund - Growth,58.0,1.0
138454,PGIM India Emerging Markets Equity Fund - Dividend,58.0,1.0
138456,PGIM India Emerging Markets Equity Fund - Direct Plan - Growth,58.0,1.0
138457,PGIM India Emerging Markets Equity Fund - Direct Plan - Dividend,58.0,1.0
138467,PGIM India Gilt Fund - Dividend,58.0,1.0
138470,PGIM India Gilt Fund - Growth,58.0,1.0
138472,PGIM India Gilt Fund - Direct Plan - Growth,58.0,1.0
138474,PGIM India Gilt Fund - Direct Plan - Dividend,58.0,1.0
138523,PGIM India Global Equity Opportunities Fund - Growth,58.0,1.0
138524,PGIM India Global Equity Opportunities Fund - Dividend,58.0,1.0
138527,PGIM India Global Equity Opportunities Fund - Direct Plan - Dividend,58.0,1.0
138528,PGIM India Global Equity Opportunities Fund - Direct Plan - Growth,58.0,1.0
138563,PGIM India Banking and PSU Debt fund- Direct Plan- Monthly Dividend,58.0,1.0
138564,PGIM India Banking and PSU Debt fund- Direct Plan-Growth,58.0,1.0
138565,PGIM India Banking and PSU Debt fund - Monthly Dividend,58.0,1.0
138566,PGIM India Banking and PSU Debt fund -Growth,58.0,1.0
138567,PGIM India Banking and PSU Debt fund- Direct Plan- Quarterly Dividend,58.0,1.0
138568,PGIM India Banking and PSU Debt fund- Direct Plan- Annual Dividend,58.0,1.0
138579,PGIM India Banking and PSU Debt Fund - Regular Dividend,58.0,1.0
138580,PGIM India Banking and PSU Debt Fund - Direct Plan - Regular Dividend,58.0,1.0
138571,PGIM India Banking and PSU Debt fund - Quarterly Dividend,58.0,1.0
138875,PGIM India Arbitrage Fund - Direct Plan - Growth,58.0,1.0
138876,PGIM India Arbitrage Fund - Regular Plan - Growth,58.0,1.0
138877,PGIM India Arbitrage Fund - Direct Plan - Regular Dividend,58.0,1.0
138878,PGIM India Arbitrage Fund - Direct Plan - Monthly Dividend,58.0,1.0
138879,PGIM India Arbitrage Fund - Direct Plan - Quarterly Dividend,58.0,1.0
138880,PGIM India Arbitrage Fund - Direct Plan - Annual Dividend,58.0,1.0
138887,PGIM India Arbitrage Fund - Regular Plan - Regular Dividend,58.0,1.0
138883,PGIM India Arbitrage Fund - Regular Plan - Monthly Dividend,58.0,1.0
138884,PGIM India Arbitrage Fund - Regular Plan - Quarterly Dividend,58.0,1.0
138885,PGIM India Arbitrage Fund - Regular Plan - Annual Dividend,58.0,1.0
138897,PGIM India Credit Risk Fund - Direct Plan - Annual Dividend,58.0,1.0
138898,PGIM India Credit Risk Fund - Direct Plan - Growth,58.0,1.0
138899,PGIM India Credit Risk Fund - Direct Plan - Monthly Dividend,58.0,1.0
138900,PGIM India Credit Risk Fund - Direct Plan - Quarterly Dividend,58.0,1.0
148217,PGIM India Credit Risk Fund - Segregated Portfolio 1 - Regular Plan Growth Option,58.0,1.0
148219,PGIM India Credit Risk Fund - Segregated Portfolio 1 - Regular Plan Annual Dividend Option,58.0,1.0
148220,PGIM India Credit Risk Fund - Segregated Portfolio 1 - Regular Plan - Monthly Dividend Option,58.0,1.0
148221,PGIM India Credit Risk Fund - Segregated Portfolio 1- Regular Quarterly Dividend Option,58.0,1.0
138907,PGIM India Credit Risk Fund - Regular Plan - Annual Dividend,58.0,1.0
148206,PGIM India Credit Risk Fund - Segregated Portfolio 1 - Direct Plan Monthly Dividend,58.0,1.0
148207,PGIM India Credit Risk Fund - Segregated Portfolio 1 - Direct Plan Growth Option,58.0,1.0
148208,PGIM India Credit Risk Fund - Segregated Portfolio 1 - Direct Plan Quarterly Dividend Option,58.0,1.0
148214,PGIM India Credit Risk Fund - Segregated Portfolio 1 - Direct Plan Annual Dividend Option,58.0,1.0
138903,PGIM India Credit Risk Fund - Regular Plan - Quarterly Dividend,58.0,1.0
138905,PGIM India Credit Risk Fund - Regular Plan - Growth,58.0,1.0
138906,PGIM India Credit Risk Fund - Regular Plan - Monthly Dividend,58.0,1.0
139095,Sundaram CPOF 5 YRS SR 8 Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),33.0,2.0
139096,Sundaram CPOF 5 YRS SR 8 Direct Plan - Growth,33.0,2.0
139097,Sundaram CPOF 5 YRS SR 8 Regular Plan - Growth,33.0,2.0
139098,Sundaram CPOF 5 YRS SR 8 Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),33.0,2.0
139219,Principal Arbitrage Fund - Direct Plan- Monthly Income Distribution CUM Capital Withdrawal,10.0,1.0
139221,Principal Arbitrage Fund - Direct Plan - Growth,10.0,1.0
139222,Principal Arbitrage Fund - Regular Plan - Monthly Income Distribution CUM Capital Withdrawal,10.0,1.0
139224,Principal Arbitrage Fund - Regular Plan - Growth,10.0,1.0
139367,Edelweiss ETF - Nifty 100 Quality 30,47.0,1.0
139393,UTI FTIF Series XXIV - XIV (1831 Days) - Direct Plan - Maturity IDCW,28.0,2.0
139395,UTI FTIF Series XXIV-XIV (1831 Days)- Regular Plan - Growth Option,28.0,2.0
139397,UTI FTIF Series XXIV - XIV (1831 Days) - Direct Plan - Quarterly IDCW,28.0,2.0
139398,UTI FTIF Series XXIV - XIV (1831 Days) - Regular Plan - Quarterly IDCW,28.0,2.0
139399,UTI FTIF Series XXIV-XIV (1831 Days)- Direct Plan - Growth Option,28.0,2.0
139400,UTI FTIF Series XXIV - XIV (1831 Days) - Regular Plan - Annual IDCW,28.0,2.0
139401,UTI FTIF Series XXIV - XIV (1831 Days) - Regular Plan - Maturity IDCW,28.0,2.0
139402,UTI FTIF Series XXIV - XIV (1831 Days) - Regular Plan - Flexi IDCW,28.0,2.0
139430,SBI-ETF 10 YEAR GILT,22.0,1.0
139455,ICICI Prudential NV20 ETF,20.0,1.0
139496,Nippon India ETF Long Term Gilt,21.0,1.0
139519,ICICI Prudential Midcap Select ETF,20.0,1.0
139527,BOI AXA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN GROWTH,46.0,1.0
139528,BOI AXA MID & SMALL CAP EQUITY & DEBT FUND - REGULAR  PLAN IDCW,46.0,1.0
139529,BOI AXA MID & SMALL CAP EQUITY & DEBT FUND - REGULAR  PLAN  GROWTH,46.0,1.0
139530,BOI AXA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN IDCW,46.0,1.0
139534,Mahindra Manulife Liquid Fund - Regular Plan - Daily IDCW,69.0,1.0
139535,Mahindra Manulife Liquid Fund - Direct Plan - Daily IDCW,69.0,1.0
139536,Mahindra Manulife Liquid Fund - Direct Plan - Weekly IDCW,69.0,1.0
139537,Mahindra Manulife Liquid Fund - Regular Plan - Growth,69.0,1.0
139538,Mahindra Manulife Liquid Fund - Direct Plan -Growth,69.0,1.0
139539,Mahindra Manulife Liquid Fund - Unclaimed Redemption / IDCW Upto three years,69.0,1.0
139540,Mahindra Manulife Liquid Fund - Unclaimed Redemption / IDCW Beyond 3 years,69.0,1.0
139541,Mahindra Manulife Liquid Fund - Regular Plan - Weekly IDCW,69.0,1.0
139581,Aditya Birla Sun Life SENSEX ETF,3.0,1.0
139616,Taurus Unclaimed Dividend - Growth,26.0,1.0
139617,Taurus Unclaimed Redemption - Growth,26.0,1.0
139618,Taurus Investor Education Pool - Unclaimed Redemption - Growth,26.0,1.0
139619,Taurus Investor Education Pool - Unclaimed Dividend - Growth,26.0,1.0
139709,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Regular Plan - Growth,33.0,2.0
139710,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),33.0,2.0
139711,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Direct Plan - Growth,33.0,2.0
139712,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),33.0,2.0
139780,Mahindra Manulife ELSS Kar Bachat Yojana - Regular Plan - IDCW,69.0,1.0
139781,Mahindra Manulife ELSS Kar Bachat Yojana - Direct Plan -Growth,69.0,1.0
139782,Mahindra Manulife ELSS Kar Bachat Yojana - Direct Plan - IDCW,69.0,1.0
139783,Mahindra Manulife ELSS Kar Bachat Yojana - Regular Plan - Growth,69.0,1.0
139839,IDFC Nifty ETF,48.0,1.0
139840,IDFC Sensex ETF,48.0,1.0
139859,UTI Capital Protection Oriented Scheme Series VIII -II  (1831 Days) - Direct Plan - Growth Option,28.0,2.0
139860,UTI Capital Protection Oriented Scheme - Series VIII-II (1831 Days) - Direct Plan - IDCW,28.0,2.0
139861,UTI Capital Protection Oriented Scheme Series VIII - II (1831 Days) - Regular Plan - Growth Option,28.0,2.0
139862,UTI Capital Protection Oriented Scheme - Series VIII-II (1831 Days) - Regular Plan - IDCW,28.0,2.0
139863,Motilal Oswal Dynamic Fund (MOFDYNAMIC) - Regular Plan - Annual Dividend Payout Option,55.0,1.0
139865,Motilal Oswal Dynamic Fund Direct - Quarterly IDCW Payout/Reinvestment,55.0,1.0
139866,Motilal Oswal Dynamic Fund Direct - Annual IDCW Payout/Reinvestment,55.0,1.0
139870,Motilal Oswal Dynamic Fund (MOFDYNAMIC) - Regular Plan - Growth Option,55.0,1.0
139871,Motilal Oswal Dynamic Fund Regular - Quarterly IDCW Payout/Reinvestment,55.0,1.0
139872,Motilal Oswal Dynamic Fund  (MOFDYNAMIC) - Direct Plan - Growth Option,55.0,1.0
139969,IDBI Hybrid Equity Fund Growth Regular,57.0,1.0
139970,IDBI Hybrid Equity Fund IDCW Regular,57.0,1.0
139971,IDBI Hybrid Equity Fund Growth Direct,57.0,1.0
139972,IDBI Hybrid Equity Fund IDCW Direct,57.0,1.0
139989,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),33.0,2.0
139990,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Direct Plan - Growth,33.0,2.0
139991,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),33.0,2.0
139992,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Regular Plan - Growth,33.0,2.0
140044,UTI Long Term Advantage Fund Series IV - Direct Plan - IDCW,28.0,2.0
140045,UTI Long Term Advantage Fund Series IV - Regular Plan - Growth Option,28.0,2.0
140046,UTI Long Term Advantage Fund Series IV - Direct Plan - Growth Option,28.0,2.0
140043,UTI Long Term Advantage Fund Series IV - Regular Plan - IDCW,28.0,2.0
140065,UTI Capital Protection Oriented Scheme - Series VIII-IV (1996 Days) - Direct Plan - IDCW,28.0,2.0
140066,UTI Capital Protection Oriented Scheme Series VIII-IV (1996 Days) - Regular Plan - Growth Option,28.0,2.0
140067,UTI Capital Protection Oriented Scheme - Series VIII-IV (1996 Days) - Regular Plan - IDCW,28.0,2.0
140068,UTI Capital Protection Oriented Scheme Series VIII-IV (1996 Days) - Direct Plan - Growth Option,28.0,2.0
140084,Nippon India ETF Nifty BeES,21.0,1.0
140085,Nippon India ETF Junior BeES,21.0,1.0
140086,NIPPON INDIA ETF LIQUID BEES - DAILY IDCW Option,21.0,1.0
140087,Nippon India ETF Bank BeES,21.0,1.0
140088,Nippon India ETF Gold BeES,21.0,1.0
140089,Nippon India ETF PSU Bank BeES,21.0,1.0
140094,Nippon India ETF Shariah BeES,21.0,1.0
140095,Nippon India ETF Hang Seng BeES,21.0,1.0
140102,Nippon India ETF Infra BeES,21.0,1.0
140107,CPSE ETF,21.0,1.0
140143,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan A 2056 Days - Cumulative Option,20.0,2.0
140140,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan A 2056 Days - IDCW Option,20.0,2.0
140141,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan A 2056 Days - Direct Plan - IDCW Option,20.0,2.0
140142,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan A 2056 Days - Direct Plan - Cumulative Option,20.0,2.0
140172,Edelweiss Large & Mid Cap Fund - Regular Plan - Growth Option,47.0,1.0
140173,Edelweiss Large and Mid Cap Fund - Regular Plan - IDCW Option,47.0,1.0
140174,Edelweiss Large and Mid Cap Fund - Direct Plan - IDCW Option,47.0,1.0
140175,Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option,47.0,1.0
140176,Edelweiss Liquid Fund - Retail Plan - Growth Option,47.0,1.0
140177,Edelweiss Liquid Fund - Retail Plan Daily - IDCW Option,47.0,1.0
140178,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,47.0,1.0
140180,Edelweiss Liquid Fund - Retail Plan Monthly - IDCW Option,47.0,1.0
140181,Edelweiss Liquid Fund - Regular Plan Daily - IDCW Option,47.0,1.0
140182,Edelweiss Liquid Fund - Regular Plan - Growth Option,47.0,1.0
140198,Edelweiss Liquid Fund - Direct Plan - IDCW Option,47.0,1.0
140199,Edelweiss Liquid Fund - Direct Plan Fortnightly - IDCW Option,47.0,1.0
141159,Edelweiss Liquid Fund - Unclaimed Dividend Plan- Above 3 years,47.0,1.0
141160,Edelweiss Liquid Fund - Unclaimed Redemption Plan- Upto 3 years,47.0,1.0
141161,Edelweiss Liquid Fund - Unclaimed Dividend Plan- Upto 3 years,47.0,1.0
141162,Edelweiss Liquid Fund - Unclaimed Redemption Plan- Above 3 years,47.0,1.0
140192,Edelweiss Liquid Fund - Direct Plan Annual - IDCW Option,47.0,1.0
140193,Edelweiss Liquid Fund - Direct Plan daily - IDCW Option,47.0,1.0
140194,Edelweiss Liquid Fund - Direct Plan - Bonus Option,47.0,1.0
140195,Edelweiss Liquid Fund - Direct Plan weekly - IDCW Option,47.0,1.0
140196,Edelweiss Liquid Fund - Direct Plan - Growth Option,47.0,1.0
140197,Edelweiss Liquid Fund - Direct Plan Monthly - IDCW Option,47.0,1.0
140183,Edelweiss Liquid Fund - Regular Plan Monthly - IDCW Option,47.0,1.0
140184,Edelweiss Liquid Fund - Regular Plan Fortnightly - IDCW Option,47.0,1.0
140185,Edelweiss Liquid Fund - Regular Plan Weekly - IDCW Option,47.0,1.0
140188,Edelweiss Liquid Fund - Regular Plan Annual - IDCW Option,47.0,1.0
140189,Edelweiss Liquid Fund - Regular Plan - Bonus Option,47.0,1.0
140190,Edelweiss Liquid Fund - Regular Plan - IDCW Option,47.0,1.0
140207,Edelweiss Low Duration Fund - Regular Plan - Growth Option,47.0,1.0
140225,Edelweiss Mid Cap Fund - Regular Plan - Growth Option,47.0,1.0
140226,Edelweiss Mid Cap Fund - Regular Plan - IDCW Option,47.0,1.0
140227,Edelweiss Mid Cap Fund - Direct Plan - IDCW Option,47.0,1.0
140228,Edelweiss Mid Cap Fund - Direct Plan - Growth Option,47.0,1.0
140229,Edelweiss Money Market Fund - Regular Plan - Growth Option,47.0,1.0
140230,Edelweiss Money Market Fund - Institutional Plan - Growth Option,47.0,1.0
140232,Edelweiss Money Market Fund - Regular Plan - IDCW Option,47.0,1.0
140233,Edelweiss Money Market Fund - Regular Plan - Annual - IDCW Option,47.0,1.0
140235,Edelweiss Money Market Fund - Direct Plan - IDCW Option,47.0,1.0
140236,Edelweiss Money Market Fund - Direct Plan - Annual - IDCW Option,47.0,1.0
140237,Edelweiss Money Market Fund - Direct Plan - Growth Option,47.0,1.0
140242,Edelweiss Greater China Equity Off-shore Fund - Regular Plan - Growth Option,47.0,1.0
140243,Edelweiss Greater China Equity Off-shore Fund - Direct Plan - Growth Option,47.0,1.0
140255,Edelweiss ASEAN Equity Off-shore Fund - Regular Plan - Growth Option,47.0,1.0
140256,Edelweiss ASEAN Equity Off-shore Fund - Direct Plan - Growth Option,47.0,1.0
140273,Edelweiss US Value Equity Offshore Fund - Regular Plan - Growth Option,47.0,1.0
140274,Edelweiss US Value Equity Offshore Fund - Direct Plan - Growth Option,47.0,1.0
140283,Edelweiss Banking and PSU Debt Fund - Regular Plan - Growth Option,47.0,1.0
140284,Edelweiss Banking and PSU Debt Fund - Regular Plan - IDCW Option,47.0,1.0
140293,Edelweiss Banking and PSU Debt Fund - Direct Plan Monthly - IDCW Option,47.0,1.0
140294,Edelweiss Banking and PSU Debt Fund - Regular Plan Fortnightly - IDCW Option,47.0,1.0
140286,Edelweiss Banking and PSU Debt Fund - Direct Plan - Growth Option,47.0,1.0
